Date,Close
1/3/2012,42.400002
1/4/2012,43.200001
1/5/2012,43.630001
1/6/2012,44.07
1/9/2012,44.139999
1/10/2012,44.32
1/11/2012,44.189999
1/12/2012,43.93
1/13/2012,43.700001
1/17/2012,44.57
1/18/2012,44.91
1/19/2012,44.130001
1/20/2012,43.740002
1/23/2012,43.580002
1/24/2012,42.77
1/25/2012,42.630001
1/26/2012,42.610001
1/27/2012,43.43
1/30/2012,44.02
1/31/2012,43.700001
2/1/2012,45.07
2/2/2012,44.790001
2/3/2012,44.110001
2/6/2012,43.740002
2/7/2012,44.709999
2/8/2012,45.139999
2/9/2012,45.799999
2/10/2012,45.700001
2/13/2012,46.259998
2/14/2012,47.27
2/15/2012,47.18
2/16/2012,47.169998
2/17/2012,47.080002
2/21/2012,46.869999
2/22/2012,47.139999
2/23/2012,46.689999
2/24/2012,46.889999
2/27/2012,46.740002
2/28/2012,46.639999
2/29/2012,46.759998
3/1/2012,47.220001
3/2/2012,46.580002
3/5/2012,46.790001
3/6/2012,45.650002
3/7/2012,45.720001
3/8/2012,46.310001
3/9/2012,46.860001
3/12/2012,46
3/13/2012,45.860001
3/14/2012,45.700001
3/15/2012,45.959999
3/16/2012,46.5
3/19/2012,46.73
3/20/2012,46.299999
3/21/2012,46.52
3/22/2012,46.5
3/23/2012,45.599998
3/26/2012,47
3/27/2012,47
3/28/2012,46.52
3/29/2012,49.560001
3/30/2012,50.16
4/2/2012,50.23
4/3/2012,49.93
4/4/2012,49.639999
4/5/2012,49.619999
4/9/2012,48.77
4/10/2012,47.669998
4/11/2012,47.689999
4/12/2012,48.189999
4/13/2012,47.82
4/16/2012,47.23
4/17/2012,47.77
4/18/2012,47.91
4/19/2012,49.07
4/20/2012,49.209999
4/23/2012,48.93
4/24/2012,49.040001
4/25/2012,49.360001
4/26/2012,45.310001
4/27/2012,43.52
4/30/2012,44.040001
5/1/2012,44.450001
5/2/2012,44.93
5/3/2012,44.009998
5/4/2012,43.139999
5/7/2012,42.98
5/8/2012,43.049999
5/9/2012,42.080002
5/10/2012,41.84
5/11/2012,41.240002
5/14/2012,41.529999
5/15/2012,40.830002
5/16/2012,40.209999
5/17/2012,39.619999
5/18/2012,39.23
5/21/2012,40.779999
5/22/2012,40.259998
5/23/2012,40.34
5/24/2012,41.130001
5/25/2012,41.200001
5/29/2012,41.810001
5/30/2012,41.360001
5/31/2012,40.889999
6/1/2012,40.490002
6/4/2012,40.5
6/5/2012,41.75
6/6/2012,42.43
6/7/2012,42
6/8/2012,43.240002
6/11/2012,42.75
6/12/2012,42.880001
6/13/2012,41.59
6/14/2012,41.5
6/15/2012,40.990002
6/18/2012,41.110001
6/19/2012,40.900002
6/20/2012,40.990002
6/21/2012,40.759998
6/22/2012,41.689999
6/25/2012,40.689999
6/26/2012,40.68
6/27/2012,40.959999
6/28/2012,39.849998
6/29/2012,38.77
7/2/2012,38.57
7/3/2012,38.150002
7/5/2012,37.860001
7/6/2012,37.630001
7/9/2012,38.040001
7/10/2012,37.689999
7/11/2012,37.759998
7/12/2012,37.549999
7/13/2012,38.16
7/16/2012,38.029999
7/17/2012,38.66
7/18/2012,39
7/19/2012,38.16
7/20/2012,37.66
7/23/2012,37.240002
7/24/2012,37.07
7/25/2012,35.32
7/26/2012,35.299999
7/27/2012,36.669998
7/30/2012,37.139999
7/31/2012,36.060001
8/1/2012,36.509998
8/2/2012,36.330002
8/3/2012,36.700001
8/6/2012,36.580002
8/7/2012,37.200001
8/8/2012,37.599998
8/9/2012,37.529999
8/10/2012,37.73
8/13/2012,37.48
8/14/2012,36.970001
8/15/2012,37.650002
8/16/2012,38.169998
8/17/2012,38.040001
8/20/2012,40.18
8/21/2012,39.900002
8/22/2012,39.57
8/23/2012,39.299999
8/24/2012,38.720001
8/27/2012,39
8/28/2012,38.529999
8/29/2012,39.119999
8/30/2012,38.799999
8/31/2012,38.41
9/4/2012,38.150002
9/5/2012,38.169998
9/6/2012,38.369999
9/7/2012,39
9/10/2012,38.200001
9/11/2012,37.889999
9/12/2012,37.349998
9/13/2012,38.169998
9/14/2012,39.040001
9/17/2012,39.130001
9/18/2012,39.470001
9/19/2012,39.43
9/20/2012,39.41
9/21/2012,39.599998
9/24/2012,40.290001
9/25/2012,39.900002
9/26/2012,39.299999
9/27/2012,39.720001
9/28/2012,39.599998
10/1/2012,39.810001
10/2/2012,40.700001
10/3/2012,41.400002
10/4/2012,42.09
10/5/2012,41.66
10/8/2012,42.080002
10/9/2012,42.200001
10/10/2012,41.889999
10/11/2012,43.290001
10/12/2012,43.25
10/15/2012,43.919998
10/16/2012,43.93
10/17/2012,43.529999
10/18/2012,44.299999
10/19/2012,43.540001
10/22/2012,44.259998
10/23/2012,43.66
10/24/2012,43.950001
10/25/2012,44.43
10/26/2012,44.099998
10/31/2012,43.689999
11/1/2012,44.490002
11/2/2012,44
11/5/2012,44.290001
11/6/2012,44.560001
11/7/2012,42.689999
11/8/2012,42.330002
11/9/2012,42.119999
11/12/2012,41.91
11/13/2012,41.48
11/14/2012,40.790001
11/15/2012,40.779999
