Date,Close
1/3/2012,38.268253
1/4/2012,38.23761
1/5/2012,38.277008
1/6/2012,38.176327
1/9/2012,37.97934
1/10/2012,38.59219
1/11/2012,38.679741
1/12/2012,38.368938
1/13/2012,38.876728
1/17/2012,38.530907
1/18/2012,38.846085
1/19/2012,38.732269
1/20/2012,38.487129
1/23/2012,38.491508
1/24/2012,38.193836
1/25/2012,38.368938
1/26/2012,38.530907
1/27/2012,37.25267
1/30/2012,36.613552
1/31/2012,36.403431
2/1/2012,35.777447
2/2/2012,35.414112
2/3/2012,35.764313
2/6/2012,35.777447
2/7/2012,36.140781
2/8/2012,35.873753
2/9/2012,35.768692
2/10/2012,35.462265
2/13/2012,35.69865
2/14/2012,35.57608
2/15/2012,35.217125
2/16/2012,36.05761
2/17/2012,35.93504
2/21/2012,36.447208
2/22/2012,36.482227
2/23/2012,36.841183
2/24/2012,36.714237
2/27/2012,36.482227
2/28/2012,35.93066
2/29/2012,36.1758
3/1/2012,36.158291
3/2/2012,36.241463
3/5/2012,36.385921
3/6/2012,36.132027
3/7/2012,36.035721
3/8/2012,36.158291
3/9/2012,36.447208
3/12/2012,36.985641
3/13/2012,37.213272
3/14/2012,36.731747
3/15/2012,36.582909
3/16/2012,36.267731
3/19/2012,36.355278
3/20/2012,36.258972
3/21/2012,36.018211
3/22/2012,35.68552
3/23/2012,35.974434
3/26/2012,36.158291
3/27/2012,36.066364
3/28/2012,35.82122
3/29/2012,35.847488
3/30/2012,35.746803
4/2/2012,35.724918
4/3/2012,35.851864
4/4/2012,35.436001
4/5/2012,35.501663
4/9/2012,35.317806
4/10/2012,34.739975
4/11/2012,35.256523
4/12/2012,35.22588
4/13/2012,35.116444
4/16/2012,35.020138
4/17/2012,35.497288
4/18/2012,35.427246
4/19/2012,35.431622
4/20/2012,36.258972
4/23/2012,35.974434
4/24/2012,36.197689
4/25/2012,36.928734
4/26/2012,37.191383
4/27/2012,37.423393
4/30/2012,37.598495
5/1/2012,37.988094
5/2/2012,37.909298
5/3/2012,37.900543
5/4/2012,37.918053
5/7/2012,37.795483
5/8/2012,37.559097
5/9/2012,37.318333
5/10/2012,37.961826
5/11/2012,37.843636
5/14/2012,37.038174
5/15/2012,36.928734
5/16/2012,36.88496
5/17/2012,35.970058
5/18/2012,35.707405
5/21/2012,36.574154
5/22/2012,36.849937
5/23/2012,36.250217
5/24/2012,36.622307
5/25/2012,36.596043
5/29/2012,37.073193
5/30/2012,36.42532
5/31/2012,36.329014
6/1/2012,34.932587
6/4/2012,34.573631
6/5/2012,35.160217
6/6/2012,36.1758
6/7/2012,36.1758
6/8/2012,36.140781
6/11/2012,36.061985
6/12/2012,36.814919
6/13/2012,36.806164
6/14/2012,37.086323
6/15/2012,37.567852
6/18/2012,38.023113
6/19/2012,38.504639
6/20/2012,38.110664
6/21/2012,37.042549
6/22/2012,37.287689
6/25/2012,36.377167
6/26/2012,36.105762
6/27/2012,36.350903
6/28/2012,36.377167
6/29/2012,37.042549
7/2/2012,37.410259
7/3/2012,37.646648
7/5/2012,37.567852
7/6/2012,37.454037
7/9/2012,37.296444
7/10/2012,36.998775
7/11/2012,37.060059
7/12/2012,37.585361
7/13/2012,37.900543
7/16/2012,38.005604
7/17/2012,38.390823
7/18/2012,38.522152
7/19/2012,38.609699
7/20/2012,38.57468
7/23/2012,38.478374
7/24/2012,37.961826
7/25/2012,37.751709
7/26/2012,38.171947
7/27/2012,39.677814
