Date,Close
1/3/2012,5.8
1/4/2012,5.81
1/5/2012,6.31
1/6/2012,6.18
1/9/2012,6.27
1/10/2012,6.63
1/11/2012,6.87
1/12/2012,6.79
1/13/2012,6.61
1/17/2012,6.48
1/18/2012,6.8
1/19/2012,6.96
1/20/2012,7.07
1/23/2012,7.25
1/24/2012,7.29
1/25/2012,7.35
1/26/2012,7.3
1/27/2012,7.29
1/30/2012,7.07
1/31/2012,7.13
2/1/2012,7.36
2/2/2012,7.45
2/3/2012,7.84
2/6/2012,7.97
2/7/2012,7.85
2/8/2012,8.13
2/9/2012,8.18
2/10/2012,8.07
2/13/2012,8.25
2/14/2012,7.98
2/15/2012,7.78
2/16/2012,8.09
2/17/2012,8.02
2/21/2012,8.11
2/22/2012,7.95
2/23/2012,8.02
2/24/2012,7.88
2/27/2012,8.04
2/28/2012,8.12
2/29/2012,7.97
3/1/2012,8.12
3/2/2012,8.13
3/5/2012,7.97
3/6/2012,7.71
3/7/2012,8.02
3/8/2012,8.06
3/9/2012,8.05
3/12/2012,7.99
3/13/2012,8.49
3/14/2012,8.84
3/15/2012,9.24
3/16/2012,9.8
3/19/2012,9.53
3/20/2012,9.81
3/21/2012,9.82
3/22/2012,9.6
3/23/2012,9.85
3/26/2012,9.93
3/27/2012,9.6
3/28/2012,9.75
3/29/2012,9.53
3/30/2012,9.57
4/2/2012,9.68
4/3/2012,9.49
4/4/2012,9.2
4/5/2012,9.23
4/9/2012,8.93
4/10/2012,8.54
4/11/2012,8.86
4/12/2012,9.17
4/13/2012,8.68
4/16/2012,8.79
4/17/2012,8.92
4/18/2012,8.92
4/19/2012,8.77
4/20/2012,8.36
4/23/2012,8.18
4/24/2012,8.21
4/25/2012,8.26
4/26/2012,8.27
4/27/2012,8.25
4/30/2012,8.11
5/1/2012,8.31
5/2/2012,8.16
5/3/2012,8
5/4/2012,7.74
5/7/2012,7.96
5/8/2012,7.79
5/9/2012,7.73
5/10/2012,7.7
5/11/2012,7.55
5/14/2012,7.35
5/15/2012,7.3
5/16/2012,7.11
5/17/2012,6.98
5/18/2012,7.02
5/21/2012,6.83
5/22/2012,6.98
5/23/2012,7.17
5/24/2012,7.14
5/25/2012,7.15
5/29/2012,7.44
5/30/2012,7.2
5/31/2012,7.35
6/1/2012,7.02
6/4/2012,6.9
6/5/2012,7.1
6/6/2012,7.64
6/7/2012,7.42
6/8/2012,7.56
6/11/2012,7.28
6/12/2012,7.49
6/13/2012,7.5
6/14/2012,7.66
6/15/2012,7.9
6/18/2012,7.76
6/19/2012,8.11
6/20/2012,8.14
6/21/2012,7.82
6/22/2012,7.94
6/25/2012,7.6
6/26/2012,7.62
6/27/2012,7.77
6/28/2012,7.74
6/29/2012,8.18
7/2/2012,8.05
7/3/2012,8.06
7/5/2012,7.82
7/6/2012,7.66
7/9/2012,7.56
7/10/2012,7.48
7/11/2012,7.63
7/12/2012,7.48
7/13/2012,7.82
7/16/2012,7.81
7/17/2012,7.92
7/18/2012,7.53
7/19/2012,7.26
7/20/2012,7.07
7/23/2012,7.09
7/24/2012,7.04
7/25/2012,7.07
7/26/2012,7.17
7/27/2012,7.31
7/30/2012,7.28
7/31/2012,7.34
8/1/2012,7.22
8/2/2012,7.18
8/3/2012,7.43
8/6/2012,7.64
8/7/2012,7.67
8/8/2012,7.67
8/9/2012,7.72
8/10/2012,7.74
8/13/2012,7.72
8/14/2012,7.78
8/15/2012,7.87
8/16/2012,7.93
8/17/2012,8
8/20/2012,8.15
8/21/2012,8.19
8/22/2012,8.22
8/23/2012,8.15
8/24/2012,8.16
8/27/2012,8.07
8/28/2012,7.96
8/29/2012,8
8/30/2012,7.91
8/31/2012,7.99
9/4/2012,8
9/5/2012,7.95
9/6/2012,8.35
9/7/2012,8.8
9/10/2012,8.58
9/11/2012,9.03
9/12/2012,8.97
9/13/2012,9.4
9/14/2012,9.55
9/17/2012,9.3
9/18/2012,9.23
9/19/2012,9.29
