Date,Close
1/3/2012,35.07
1/4/2012,34.849998
1/5/2012,34.685001
1/6/2012,34.465
1/9/2012,34.465
1/10/2012,34.669998
1/11/2012,34.029999
1/12/2012,33.785
1/13/2012,33.494999
1/17/2012,33.674999
1/18/2012,33.794998
1/19/2012,33.724998
1/20/2012,34.044998
1/23/2012,34.264999
1/24/2012,33.950001
1/25/2012,34.215
1/26/2012,34.005001
1/27/2012,33.720001
1/30/2012,33.73
1/31/2012,33.764999
2/1/2012,33.924999
2/2/2012,33.915001
2/3/2012,34.040001
2/6/2012,34.014999
2/7/2012,34.275002
2/8/2012,34.165001
2/9/2012,33.985001
2/10/2012,33.970001
2/13/2012,34.220001
2/14/2012,34.450001
2/15/2012,34.200001
2/16/2012,34.43
2/17/2012,34.525002
2/21/2012,34.41
2/22/2012,34.625
2/23/2012,34.59
2/24/2012,34.5
2/27/2012,34.415001
2/28/2012,34.424999
2/29/2012,34.93
3/1/2012,34.799999
3/2/2012,34.59
3/5/2012,34.615002
3/6/2012,34.380001
3/7/2012,34.395
3/8/2012,34.634998
3/9/2012,34.755001
3/12/2012,35.075001
3/13/2012,35.125
3/14/2012,35.110001
3/15/2012,35.165001
3/16/2012,35.080002
3/19/2012,35.200001
3/20/2012,35.294998
3/21/2012,35.560001
3/22/2012,35.709999
3/23/2012,35.744999
3/26/2012,35.950001
3/27/2012,35.935001
3/28/2012,36.330002
3/29/2012,36.904999
3/30/2012,37.005001
4/2/2012,37.07
4/3/2012,36.880001
4/4/2012,36.73
4/5/2012,36.735001
4/9/2012,36.435001
4/10/2012,36.009998
4/11/2012,36.060001
4/12/2012,36.110001
4/13/2012,35.970001
4/16/2012,36.220001
4/17/2012,36.974998
4/18/2012,37.084999
4/19/2012,36.91
4/20/2012,37.064999
4/23/2012,36.845001
4/24/2012,37.060001
4/25/2012,37.465
4/26/2012,37.855
4/27/2012,38.314999
4/30/2012,38.16
5/1/2012,38.465
5/2/2012,38.580002
5/3/2012,38.720001
5/4/2012,38.5
5/7/2012,38.639999
5/8/2012,38.57
5/9/2012,38.389999
5/10/2012,38.705002
5/11/2012,38.735001
5/14/2012,38.435001
5/15/2012,38.285
5/16/2012,38.165001
5/17/2012,37.560001
5/18/2012,37.025002
5/21/2012,37.255001
5/22/2012,37.095001
5/23/2012,37.275002
5/24/2012,37.779999
5/25/2012,37.615002
5/29/2012,37.73
5/30/2012,37.529999
5/31/2012,37.365002
6/1/2012,36.544998
6/4/2012,36.82
6/5/2012,36.619999
6/6/2012,37.305
6/7/2012,37.139999
6/8/2012,37.619999
6/11/2012,37.330002
6/12/2012,37.599998
6/13/2012,37.345001
6/14/2012,37.869999
6/15/2012,38.044998
6/18/2012,37.990002
6/19/2012,37.869999
6/20/2012,37.779999
6/21/2012,37.334999
6/22/2012,37.470001
6/25/2012,37.384998
6/26/2012,37.540001
6/27/2012,38.169998
6/28/2012,38.285
6/29/2012,39.095001
7/2/2012,39.459999
7/3/2012,39.580002
7/5/2012,39.224998
7/6/2012,39.075001
7/9/2012,38.990002
7/10/2012,38.990002
7/11/2012,38.73
7/12/2012,38.32
7/13/2012,38.639999
7/16/2012,38.240002
7/17/2012,38.845001
7/18/2012,38.720001
7/19/2012,38.775002
7/20/2012,38.514999
7/23/2012,38.439999
7/24/2012,38.330002
7/25/2012,38.509998
7/26/2012,39.424999
7/27/2012,40.005001
7/30/2012,40.560001
7/31/2012,40.400002
8/1/2012,40.505001
8/2/2012,39.875
8/3/2012,40.415001
8/6/2012,40.32
8/7/2012,39.884998
8/8/2012,39.779999
8/9/2012,39.619999
8/10/2012,39.395
8/13/2012,39.299999
8/14/2012,39.380001
8/15/2012,39.349998
8/16/2012,39.549999
8/17/2012,39.529999
8/20/2012,39.470001
8/21/2012,39.259998
8/22/2012,38.77
8/23/2012,38.110001
8/24/2012,38.470001
8/27/2012,38.169998
8/28/2012,38
8/29/2012,37.459999
8/30/2012,37.139999
8/31/2012,37.400002
9/4/2012,37.279999
9/5/2012,37.509998
9/6/2012,38.150002
9/7/2012,37.900002
9/10/2012,37.66
9/11/2012,37.77
9/12/2012,37.549999
9/13/2012,38.349998
9/14/2012,38.119999
9/17/2012,38.349998
9/18/2012,38.619999
9/19/2012,38.52
9/20/2012,38.639999
9/21/2012,38.029999
9/24/2012,38.119999
9/25/2012,37.68
9/26/2012,37.759998
9/27/2012,38.310001
9/28/2012,37.93
10/1/2012,38.380001
10/2/2012,38.34
10/3/2012,38.240002
10/4/2012,38.330002
10/5/2012,38.580002
10/8/2012,38.580002
10/9/2012,38.560001
10/10/2012,38.09
10/11/2012,38.110001
10/12/2012,38.23
