Date,Close
1/3/2012,35.009998
1/4/2012,34.34
1/5/2012,34.16
1/6/2012,34.220001
1/9/2012,33.91
1/10/2012,34.619999
1/11/2012,34.099998
1/12/2012,34.119999
1/13/2012,33.799999
1/17/2012,33.720001
1/18/2012,33.73
1/19/2012,32.709999
1/20/2012,32.650002
1/23/2012,32.470001
1/24/2012,32.25
1/25/2012,32.700001
1/26/2012,32.48
1/27/2012,32.290001
1/30/2012,32.25
1/31/2012,32.240002
2/1/2012,32.43
2/2/2012,32.310001
2/3/2012,32.259998
2/6/2012,32.130001
2/7/2012,32.150002
2/8/2012,32.080002
2/9/2012,31.99
2/10/2012,31.9
2/13/2012,31.99
2/14/2012,31.85
2/15/2012,31.870001
2/16/2012,32.040001
2/17/2012,33.119999
2/21/2012,32.32
2/22/2012,32.23
2/23/2012,32.349998
2/24/2012,32.599998
2/27/2012,32.650002
2/28/2012,32.450001
2/29/2012,32.169998
3/1/2012,32.639999
3/2/2012,32.59
3/5/2012,32.919998
3/6/2012,32.330002
3/7/2012,32.48
3/8/2012,32.779999
3/9/2012,32.91
3/12/2012,33.049999
3/13/2012,33.419998
3/14/2012,33.549999
3/15/2012,33.23
3/16/2012,33.18
3/19/2012,33.150002
3/20/2012,33.080002
3/21/2012,33.119999
3/22/2012,32.900002
3/23/2012,32.959999
3/26/2012,33.59
3/27/2012,33.669998
3/28/2012,33.669998
3/29/2012,33.560001
3/30/2012,33.75
4/2/2012,33.889999
4/3/2012,33.869999
4/4/2012,33.700001
4/5/2012,33.68
4/9/2012,33.040001
4/10/2012,32.470001
4/11/2012,32.59
4/12/2012,32.549999
4/13/2012,32.540001
4/16/2012,32.93
4/17/2012,33.389999
4/18/2012,33.57
4/19/2012,33.93
4/20/2012,34.23
4/23/2012,33.939999
4/24/2012,33.970001
4/25/2012,34.290001
4/26/2012,33.759998
4/27/2012,33.32
4/30/2012,33.369999
5/1/2012,33.52
5/2/2012,33.490002
5/3/2012,33.5
5/4/2012,33.369999
5/7/2012,33.459999
5/8/2012,33.209999
5/9/2012,32.810001
5/10/2012,33.189999
5/11/2012,33.110001
5/14/2012,32.91
5/15/2012,32.98
5/16/2012,33.02
5/17/2012,32.75
5/18/2012,32.720001
5/21/2012,32.709999
5/22/2012,32.830002
5/23/2012,32.52
5/24/2012,32.990002
5/25/2012,33.09
5/29/2012,33.34
5/30/2012,33.48
5/31/2012,33.34
6/1/2012,33.330002
6/4/2012,33.66
6/5/2012,33.900002
6/6/2012,34.040001
6/7/2012,34.25
6/8/2012,34.369999
6/11/2012,34.18
6/12/2012,34.25
6/13/2012,34.209999
6/14/2012,34.549999
6/15/2012,34.23
6/18/2012,34.580002
6/19/2012,34.830002
6/20/2012,34.740002
6/21/2012,34.790001
6/22/2012,35.360001
6/25/2012,34.130001
6/26/2012,34.52
6/27/2012,35.09
6/28/2012,35.080002
6/29/2012,35.950001
7/2/2012,36.049999
7/3/2012,34.91
7/5/2012,34.77
7/6/2012,34.610001
7/9/2012,35.02
7/10/2012,34.720001
7/11/2012,34.59
7/12/2012,34.91
7/13/2012,35.369999
7/16/2012,35.43
7/17/2012,35.98
7/18/2012,36.09
7/19/2012,36.150002
7/20/2012,35.419998
7/23/2012,34.970001
7/24/2012,34.73
7/25/2012,34.950001
7/26/2012,35.799999
7/27/2012,36.049999
7/30/2012,35.630001
7/31/2012,35.599998
8/1/2012,35.599998
8/2/2012,32.549999
8/3/2012,32.639999
