Date,Close
1/3/2012,43.75
1/4/2012,44.5
1/5/2012,45.18
1/6/2012,45.16
1/9/2012,46.25
1/10/2012,47.68
1/11/2012,47.709999
1/12/2012,48.400002
1/13/2012,48.889999
1/17/2012,48.799999
1/18/2012,49.119999
1/19/2012,48.77
1/20/2012,46.029999
1/23/2012,46.09
1/24/2012,45.040001
1/25/2012,45.610001
1/26/2012,45.610001
1/27/2012,46.049999
1/30/2012,44.799999
1/31/2012,45.75
2/1/2012,46.650002
2/2/2012,46.990002
2/3/2012,49.299999
2/6/2012,47.900002
2/7/2012,47.290001
2/8/2012,48.380001
2/9/2012,49.099998
2/10/2012,48.279999
2/13/2012,48.490002
2/14/2012,47.98
2/15/2012,49.18
2/16/2012,49.290001
2/17/2012,48.830002
2/21/2012,48.66
2/22/2012,48.25
2/23/2012,49.299999
2/24/2012,49.290001
2/27/2012,49.740002
2/28/2012,50.369999
2/29/2012,50.599998
3/1/2012,50.240002
3/2/2012,49.889999
3/5/2012,49.380001
3/6/2012,48.27
3/7/2012,48.59
3/8/2012,49.43
3/9/2012,49.82
3/12/2012,48.98
3/13/2012,50.950001
3/14/2012,52.330002
3/15/2012,53.630001
3/16/2012,54.5
3/19/2012,55.099998
3/20/2012,55.130001
3/21/2012,55.380001
3/22/2012,54.419998
3/23/2012,55.740002
3/26/2012,57.150002
3/27/2012,56.880001
3/28/2012,56.98
3/29/2012,56.43
3/30/2012,55.740002
4/2/2012,56.360001
4/3/2012,56.34
4/4/2012,55.389999
4/5/2012,55.650002
4/9/2012,54.240002
4/10/2012,52.689999
4/11/2012,53.73
4/12/2012,54.650002
4/13/2012,53.470001
4/16/2012,53.279999
4/17/2012,54.02
4/18/2012,54.259998
4/19/2012,53.93
4/20/2012,53.849998
4/23/2012,54.080002
4/24/2012,54.360001
4/25/2012,54.919998
4/26/2012,54.84
4/27/2012,56.060001
4/30/2012,55.48
5/1/2012,56.02
5/2/2012,56.080002
5/3/2012,55.560001
5/4/2012,54.52
5/7/2012,54.650002
5/8/2012,54.07
5/9/2012,53.529999
5/10/2012,54.310001
5/11/2012,54.369999
5/14/2012,52.310001
5/15/2012,51.279999
5/16/2012,50.299999
5/17/2012,49.799999
5/18/2012,49.130001
5/21/2012,49.880001
5/22/2012,50.290001
5/23/2012,50.34
5/24/2012,51.720001
5/25/2012,51.130001
5/29/2012,51.880001
5/30/2012,50.98
5/31/2012,51.369999
6/1/2012,48.400002
6/4/2012,48.68
6/5/2012,50.27
6/6/2012,50.610001
6/7/2012,51.169998
6/8/2012,52.59
6/11/2012,51.779999
6/12/2012,53.080002
6/13/2012,52.07
6/14/2012,53.009998
6/15/2012,53.810001
6/18/2012,54.110001
6/19/2012,55.049999
6/20/2012,54.43
6/21/2012,53.029999
6/22/2012,52.93
6/25/2012,52.189999
6/26/2012,53.139999
6/27/2012,53.169998
6/28/2012,53.459999
6/29/2012,54.66
7/2/2012,54.75
7/3/2012,55.099998
7/5/2012,54.529999
7/6/2012,54.02
7/9/2012,54.23
7/10/2012,53.549999
7/11/2012,54.040001
7/12/2012,53.360001
7/13/2012,54.419998
7/16/2012,55.09
7/17/2012,55.830002
7/18/2012,54.889999
7/19/2012,56.369999
7/20/2012,55.880001
7/23/2012,55.299999
7/24/2012,55
7/25/2012,54.869999
7/26/2012,56.360001
7/27/2012,57.599998
7/30/2012,56.900002
7/31/2012,56.490002
8/1/2012,55.639999
8/2/2012,55.169998
8/3/2012,57.580002
8/6/2012,56.689999
8/7/2012,56.580002
8/8/2012,56.560001
8/9/2012,56.549999
8/10/2012,56.099998
8/13/2012,55.59
8/14/2012,55.130001
8/15/2012,55.040001
8/16/2012,56.23
8/17/2012,56.790001
8/20/2012,56.490002
8/21/2012,56.470001
8/22/2012,55.880001
8/23/2012,55.630001
8/24/2012,56.869999
8/27/2012,56.830002
8/28/2012,56.669998
8/29/2012,56.470001
8/30/2012,56.02
8/31/2012,56.529999
9/4/2012,56.490002
9/5/2012,56.169998
9/6/2012,57.16
9/7/2012,57.41
9/10/2012,57.040001
9/11/2012,56.470001
9/12/2012,57.919998
9/13/2012,58.98
9/14/2012,59.369999
9/17/2012,58.759998
9/18/2012,57.880001
9/19/2012,57.970001
9/20/2012,58.049999
9/21/2012,57.259998
9/24/2012,57.349998
9/25/2012,55.900002
