Date,Close
1/3/2012,55.285427
1/4/2012,55.235691
1/5/2012,55.295372
1/6/2012,54.887547
1/9/2012,55.345108
1/10/2012,56.280125
1/11/2012,56.160763
1/12/2012,56.886894
1/13/2012,56.39949
1/17/2012,56.857052
1/18/2012,57.881592
1/19/2012,58.189949
1/20/2012,57.075886
1/23/2012,57.314613
1/24/2012,57.324562
1/25/2012,57.802017
1/26/2012,57.523502
1/27/2012,57.96117
1/30/2012,57.871647
1/31/2012,57.732388
2/1/2012,58.627617
2/2/2012,58.71714
2/3/2012,60.418079
2/6/2012,59.990356
2/7/2012,59.841152
2/8/2012,59.552689
2/9/2012,59.572582
2/10/2012,59.015553
2/13/2012,59.821259
2/14/2012,59.522846
2/15/2012,58.687302
2/16/2012,59.154808
2/17/2012,59.781471
2/21/2012,59.572582
2/22/2012,59.194595
2/23/2012,58.687302
2/24/2012,58.955868
2/27/2012,59.383591
2/28/2012,59.433327
2/29/2012,59.25428
3/1/2012,59.801365
3/2/2012,59.433327
3/5/2012,58.78677
3/6/2012,57.463818
3/7/2012,57.433979
3/8/2012,59.174702
3/9/2012,59.463165
3/12/2012,58.945923
3/13/2012,60.050037
3/14/2012,60.199245
3/15/2012,60.527496
3/16/2012,60.050037
3/19/2012,60.139561
3/20/2012,59.164757
3/21/2012,59.154808
3/22/2012,59.433327
3/23/2012,59.841152
3/26/2012,61.452564
3/27/2012,60.975109
3/28/2012,60.428024
3/29/2012,60.378288
3/30/2012,60.726437
4/2/2012,60.796062
4/3/2012,60.308662
4/4/2012,59.831203
4/5/2012,59.174702
4/9/2012,57.583183
4/10/2012,56.280125
4/11/2012,56.777477
4/12/2012,58.478413
4/13/2012,57.76223
4/16/2012,57.6926
4/17/2012,58.617672
4/18/2012,58.418732
4/19/2012,57.6926
4/20/2012,59.075233
4/23/2012,58.886238
4/24/2012,59.61237
4/25/2012,60.159454
4/26/2012,60.676701
4/27/2012,60.965164
4/30/2012,60.338501
5/1/2012,60.607071
5/2/2012,60.318607
5/3/2012,60.149509
5/4/2012,58.995659
5/7/2012,59.204544
5/8/2012,59.05534
5/9/2012,58.060638
5/10/2012,58.259579
5/11/2012,58.239685
5/14/2012,57.841805
5/15/2012,57.175358
5/16/2012,56.837158
5/17/2012,55.185955
5/18/2012,54.937283
5/21/2012,56.727741
5/22/2012,56.976418
5/23/2012,57.314613
5/24/2012,56.966469
5/25/2012,56.449226
5/29/2012,56.896839
5/30/2012,55.902142
5/31/2012,55.365002
6/1/2012,53.654118
6/4/2012,52.918041
6/5/2012,53.007565
6/6/2012,54.3703
6/7/2012,55.076538
6/8/2012,55.693253
6/11/2012,54.837811
6/12/2012,55.752934
6/13/2012,54.827866
6/14/2012,54.927334
6/15/2012,55.742989
6/18/2012,55.583836
6/19/2012,56.280125
6/20/2012,56.240337
6/21/2012,55.136223
6/22/2012,55.215797
6/25/2012,53.435284
6/26/2012,52.977722
6/27/2012,53.713799
6/28/2012,52.639523
6/29/2012,55.544048
7/2/2012,54.867653
7/3/2012,55.295372
7/5/2012,55.792725
7/6/2012,54.599083
7/9/2012,54.917385
7/10/2012,53.425339
7/11/2012,53.41539
7/12/2012,53.315922
7/13/2012,54.290726
7/16/2012,54.191257
7/17/2012,54.250938
7/18/2012,57.871647
7/19/2012,57.642864
7/20/2012,57.433979
7/23/2012,57.135567
7/24/2012,56.379597
7/25/2012,56.498959
7/26/2012,57.433979
7/27/2012,58.697247
7/30/2012,58.080532
7/31/2012,57.742336
8/1/2012,57.6926
8/2/2012,57.016205
8/3/2012,58.597778
8/6/2012,58.329208
8/7/2012,58.259579
8/8/2012,58.617672
8/9/2012,58.657459
8/10/2012,58.697247
8/13/2012,58.398838
8/14/2012,58.120319
8/15/2012,58.16011
8/16/2012,58.44857
8/17/2012,59.18465
8/20/2012,59.18465
8/21/2012,58.796719
8/22/2012,58.567936
8/23/2012,58.170055
8/24/2012,58.050694
8/27/2012,58.080532
8/28/2012,58.249634
8/29/2012,58.418732
8/30/2012,57.802017
8/31/2012,58.140217
9/4/2012,57.215145
9/5/2012,57.065941
9/6/2012,58.707195
9/7/2012,59.582531
9/10/2012,59.244331
9/11/2012,59.473114
9/12/2012,59.781471
9/13/2012,60.796062
9/14/2012,60.696594
9/17/2012,61.392883
9/18/2012,61.064632
9/19/2012,60.955215
9/20/2012,60.229084
9/21/2012,60.199245
9/24/2012,59.81131
9/25/2012,58.995659
9/26/2012,59.124969
9/27/2012,59.920727
9/28/2012,59.433327
10/1/2012,60.47776
10/2/2012,61.124313
10/3/2012,60.636913
10/4/2012,60.945271
10/5/2012,61.10442
10/8/2012,60.955215
10/9/2012,60.358395
10/10/2012,59.920727
10/11/2012,59.970463
10/12/2012,59.880939
10/15/2012,60.527496
10/16/2012,61.193943
10/17/2012,61.561981
10/18/2012,61.094475
10/19/2012,62.158802
10/22/2012,61.949917
10/23/2012,61.223785
10/24/2012,60.696594
10/25/2012,61.10442
10/26/2012,61.164104
10/31/2012,60.915428
11/1/2012,62.298061
11/2/2012,62.099121
11/5/2012,62.467159
11/6/2012,63.193291
11/7/2012,61.790764
11/8/2012,60.975109
11/9/2012,60.507603
11/12/2012,61.114368
11/13/2012,60.915428
11/14/2012,59.642212
11/15/2012,59.015553
11/16/2012,58.836506
11/19/2012,60.119667
11/20/2012,60.288769
11/21/2012,60.268871
11/23/2012,60.935322
11/26/2012,60.338501
11/27/2012,60.298714
11/28/2012,60.915428
11/29/2012,61.014896
11/30/2012,61.004951
12/3/2012,60.268871
12/4/2012,60.199245
12/5/2012,61.243679
12/6/2012,61.193943
12/7/2012,61.64156
12/10/2012,61.532143
12/11/2012,61.323254
12/12/2012,60.776169
12/13/2012,61.412777
12/14/2012,61.223785
12/17/2012,62.059334
12/18/2012,63.621014
12/19/2012,63.432018
12/20/2012,63.949265
12/21/2012,63.869686
12/24/2012,63.33255
12/26/2012,63.471806
12/27/2012,63.40218
12/28/2012,62.586525
12/31/2012,63.13361
1/2/2013,64.406822
1/3/2013,64.655502
1/4/2013,65.978455
1/7/2013,66.008293
1/8/2013,65.391579
1/9/2013,66.18734
1/10/2013,66.06797
1/11/2013,65.958557
1/14/2013,66.406174
1/15/2013,66.525536
1/16/2013,66.376328
1/17/2013,66.953255
1/18/2013,67.450607
1/22/2013,68.037483
1/23/2013,67.908173
1/24/2013,67.878326
1/25/2013,67.96785
1/28/2013,68.554726
1/29/2013,68.723824
1/30/2013,68.306046
1/31/2013,67.878326
2/1/2013,68.783508
2/4/2013,68.196632
2/5/2013,69.509636
2/6/2013,69.549423
2/7/2013,69.99704
2/8/2013,70.156189
2/11/2013,69.718521
2/12/2013,70.046776
2/13/2013,69.808044
2/14/2013,69.718521
2/15/2013,69.738419
2/19/2013,70.55407
2/20/2013,69.977142
2/21/2013,69.430061
2/22/2013,69.519585
2/25/2013,68.584564
2/26/2013,68.753662
2/27/2013,69.977142
2/28/2013,69.72847
3/1/2013,69.678734
3/4/2013,69.330589
3/5/2013,70.305397
3/6/2013,70.892265
3/7/2013,71.787498
3/8/2013,73.309387
3/11/2013,73.468544
3/12/2013,73.199974
3/13/2013,73.558067
3/14/2013,73.418808
3/15/2013,73.070663
3/18/2013,73.498383
3/19/2013,73.637642
3/20/2013,74.304092
3/21/2013,74.194672
3/22/2013,74.791496
3/25/2013,74.463242
3/26/2013,75.079956
3/27/2013,74.771599
3/28/2013,74.950645
4/1/2013,73.93605
4/2/2013,73.816689
4/3/2013,72.941353
4/4/2013,73.359123
4/5/2013,72.593208
4/8/2013,73.160187
4/9/2013,73.150238
4/10/2013,74.015625
4/11/2013,74.304092
4/12/2013,73.856476
4/15/2013,71.817337
4/16/2013,72.792145
4/17/2013,71.50898
4/18/2013,71.091209
4/19/2013,73.786842
4/22/2013,74.194672
4/23/2013,74.36377
4/24/2013,74.433403
4/25/2013,74.134995
4/26/2013,73.508331
4/29/2013,73.408859
4/30/2013,73.150238
5/1/2013,72.145592
5/2/2013,73.577957
5/3/2013,74.841225
5/6/2013,75.676773
5/7/2013,76.492432
5/8/2013,77.069359
5/9/2013,77.367767
5/10/2013,77.32798
5/13/2013,77.447342
5/14/2013,78.740456
5/15/2013,79.466583
5/16/2013,78.312729
5/17/2013,80.322021
5/20/2013,80.103188
5/21/2013,79.725204
5/22/2013,79.168175
5/23/2013,78.82003
5/24/2013,78.869766
5/28/2013,79.347221
